date,current_capital,unclaimed_fees,projected_fees,reinvest_cost,p_value,day_projection
2022-07-03,1000000.0,18482.42369392822,10.709239316641822,15.924467183734954,0.2,14
2022-07-04,1000000.0,18497.017664683135,10.690825950055704,21.6451021506398,0.2,14
2022-07-05,1000000.0,18612.178131230026,10.739646025912002,26.26221075959775,0.2,14
2022-07-06,1000000.0,18728.211187108882,10.802061522998322,28.263068163605123,0.2,14
2022-07-07,1000000.0,18936.879868411343,10.91806707641318,35.30961790653983,0.2,14
2022-07-08,1000000.0,19163.598940772557,11.074366811442477,25.71933922167783,0.2,14
2022-07-09,1000000.0,19199.373768686128,11.128132763341691,25.135947600527356,0.2,14
2022-07-10,1000000.0,19248.517609333936,11.13977078946554,17.20853294512878,0.2,14
2022-07-11,1000000.0,19283.821063261697,11.14461948570209,24.797602166953286,0.2,14
2022-07-12,1000000.0,19379.86816039376,11.183357050489498,20.166509423529682,0.2,14
2022-07-13,1000000.0,19597.369963113502,11.300210711189568,26.810903753630498,0.2,14
2022-07-14,1000000.0,19810.999687230033,11.452981928576135,30.680823759336004,0.2,14
2022-07-15,1000000.0,20063.6044695379,11.626980602876852,29.965669494079375,0.2,14
2022-07-16,1000000.0,20116.717111046422,11.703636496182355,24.720255294372535,0.2,14
2022-07-17,1000000.0,20160.231938714933,11.71336372096562,23.33848948488526,0.2,14
2022-07-18,1000000.0,20310.168220866282,11.783909770895455,38.88575358856753,0.2,14
2022-07-19,1000000.0,20415.146127956985,11.849291185846864,38.419795299599166,0.2,14
2022-07-20,1000000.0,20530.174349027533,11.908896108064138,36.349807430153604,0.2,14
2022-07-21,1000000.0,20719.81026616427,12.013995102045087,26.989167486717452,0.2,14
2022-07-22,1000000.0,20809.238989685273,12.084081738789873,20.527152147136942,0.2,14
2022-07-23,1000000.0,20885.084307592668,12.117823859224272,17.12068800461122,0.2,14
2022-07-24,1000000.0,20953.146410326306,12.144739413170013,15.31012365876175,0.2,14
2022-07-25,1000000.0,21059.160478687387,12.192474699152926,23.958047890201698,0.2,14
2022-07-26,1000000.0,21169.746195726384,12.249653521722607,28.04265284966611,0.2,14
2022-07-27,1000000.0,21532.788381537088,12.453851436140951,26.993568284222583,0.2,14
2022-07-28,1000000.0,21654.372332253635,12.640960751444492,32.60019698622674,0.2,14
2022-07-29,1000000.0,21814.729141958313,12.730961920410737,23.398631737976043,0.2,14
2022-07-30,1000000.0,21865.480890591985,12.76825782908839,14.5843429914518,0.2,14
2022-07-31,1000000.0,21911.74731104397,12.778969376403952,13.559631022751548,0.2,14
2022-08-01,1000000.0,21978.35732739491,12.8011047195498,26.910397679350528,0.2,14
2022-08-02,1000000.0,22093.89000066096,12.854146084744684,19.918627939439574,0.2,14
2022-08-03,1000000.0,22169.710251578148,12.893365076112547,17.812558464990463,0.2,14
2022-08-04,1000000.0,22229.36582788039,12.915277758472438,19.250142008948227,0.2,14
2022-08-05,1000000.0,22309.538962474555,12.94680832616405,20.832136783663366,0.2,14
2022-08-06,1000000.0,22352.308449064603,12.959676240489674,13.951059585182719,0.2,14
2022-08-07,1000000.0,22366.350715780867,12.951080166892009,14.827987392058827,0.2,14
2022-08-08,1000000.0,22439.043734219253,12.974672373347198,25.984379915576774,0.2,14
2022-08-09,1000000.0,22494.104075305273,12.993566860558857,26.741181080126996,0.2,14
2022-08-10,1000000.0,22613.954846586214,13.047485855976245,42.54548560734973,0.2,14
2022-08-11,1000000.0,22651.781113840105,13.06594682795887,35.48551061131959,0.2,14
2022-08-12,1000000.0,22706.142077213655,13.080383701634247,28.43673809654353,0.2,14
2022-08-13,1000000.0,22770.039779222257,13.101974797757377,18.658077652745998,0.2,14
2022-08-14,1000000.0,22809.469663536987,13.110719341909618,19.430985615034086,0.2,14
2022-08-15,1000000.0,22888.205351316316,13.139366981749518,33.88592778755554,0.2,14
2022-08-16,1000000.0,22929.42185472821,13.151438728143587,20.3859370602857,0.2,14
2022-08-17,1000000.0,22986.54129307433,13.167877629382438,20.33911711775405,0.2,14
2022-08-18,1000000.0,23034.67874212123,13.180881432741499,20.07423973094449,0.2,14
2022-08-19,1000000.0,23143.748861229808,13.227732968527565,24.070811743839226,0.2,14
2022-08-20,1000000.0,23233.2936597262,13.273512977445069,15.789645793509786,0.2,14
2022-08-21,1000000.0,23282.165776613238,13.292009541005022,12.209380820521627,0.2,14
2022-08-22,1023269.9563957928,35.96042192345086,0.020506500398764952,20.5465314336213,0.2,14
2022-08-23,1023269.9563957928,144.2310213415449,0.08214603209778379,19.249120752262087,0.2,14
2022-08-24,1023269.9563957928,187.5600509253575,0.10677656218537641,18.20850766617344,0.2,14
2022-08-25,1023269.9563957928,228.09684815918885,0.12970031122367673,24.805111726846857,0.2,14
2022-08-26,1023269.9563957928,312.4321082900286,0.17744274132680388,19.11487084769196,0.2,14
2022-08-27,1023269.9563957928,380.8863286398117,0.21615352529591816,12.246990714992627,0.2,14
2022-08-28,1023269.9563957928,443.3074800280885,0.2513385975684207,11.315434460778336,0.2,14
2022-08-29,1023269.9563957928,547.8964717377238,0.3103246424966339,21.153238022160718,0.2,14
2022-08-30,1023269.9563957928,617.761204452192,0.34973051590115917,25.30803780987089,0.2,14
2022-08-31,1023269.9563957928,730.8852023762144,0.4133925951566463,28.433639735373315,0.2,14
2022-09-01,1023269.9563957928,809.8619116886813,0.45791307570234296,26.218089390190322,0.2,14
2022-09-02,1023269.9563957928,1040.1262989400975,0.587634471701736,18.8596738444471,0.2,14
2022-09-03,1023269.9563957928,1068.283954941419,0.6051116671610941,11.078445157570771,0.2,14
2022-09-04,1023269.9563957928,1093.3621431269366,0.6185657935967737,12.64060255556974,0.2,14
2022-09-05,1023269.9563957928,1275.8197646852889,0.7209099439214284,16.55645526191566,0.2,14
2022-09-06,1023269.9563957928,1516.703972034005,0.8580214077456415,21.029168129775584,0.2,14
2022-09-07,1023269.9563957928,1791.7910217912383,1.0165935990913002,27.579250604772998,0.2,14
2022-09-08,1023269.9563957928,1871.551359601813,1.0662118445797275,30.928242974108404,0.2,14
2022-09-09,1023269.9563957928,1950.5718287624409,1.1103565951388994,30.63066958294999,0.2,14
2022-09-10,1023269.9563957928,2002.5020986893442,1.0504789721959529,18.81015160616323,0.2,14
2022-09-11,1023269.9563957928,2075.795624966791,1.0879526916483286,16.41946437871343,0.2,14
2022-09-12,1023269.9563957928,2194.013186228517,1.149158916480109,25.694073393543185,0.2,14
2022-09-13,1023269.9563957928,2403.4546763795993,1.2589516586610578,26.01505029247488,0.2,14
2022-09-14,1023269.9563957928,2450.127552515279,1.2866132794593417,19.59376177955442,0.2,14
2022-09-15,1023269.9563957928,2562.2206242675434,1.344240218189614,23.816924452762176,0.2,14
2022-09-16,1023269.9563957928,2664.2748076181783,1.397729332322513,13.97496881085851,0.2,14
2022-09-17,1023269.9563957928,2689.7636753791908,1.4108059520042924,9.120956815387494,0.2,14
2022-09-18,1023269.9563957928,2731.3578007762635,1.4311356842962426,11.006790736092107,0.2,14
2022-09-19,1023269.9563957928,2835.961728984111,1.4845638087268818,13.877226667355437,0.2,14
2022-09-20,1023269.9563957928,2895.313604042019,1.515412213125012,14.399738101134059,0.2,14
2022-09-21,1023269.9563957928,2984.600898211428,1.560963763496371,16.258563493600555,0.2,14
2022-09-22,1023269.9563957928,3115.3918176417637,1.6287566135097362,13.181655654620224,0.2,14
2022-09-23,1023269.9563957928,3186.641481757412,1.6666212280227413,12.13743748534205,0.2,14
2022-09-24,1023269.9563957928,3222.9145898595225,1.6845769602736023,8.368070862055752,0.2,14
2022-09-25,1023269.9563957928,3296.044164240847,1.7212148028935264,9.930035517276748,0.2,14
2022-09-26,1023269.9563957928,3346.7524222247393,1.7467113529509912,15.467603439678621,0.2,14
2022-09-27,1023269.9563957928,3511.321137587583,1.8311525967280016,21.01951175505339,0.2,14
2022-09-28,1023269.9563957928,3577.859570259931,1.868046351126669,18.4925757428034,0.2,14
2022-09-29,1023269.9563957928,3637.7894974986434,1.8981630101267355,17.566100202126208,0.2,14
2022-09-30,1023269.9563957928,3731.2243705491264,1.9455933720173413,17.536778643136312,0.2,14
2022-10-01,1023269.9563957928,3790.1261583436954,1.9758172137899719,10.485080241193565,0.2,14
2022-10-02,1023269.9563957928,3836.436343478725,1.998616195133855,7.581055680413824,0.2,14
2022-10-03,1023269.9563957928,4141.911242534959,2.156077878061161,16.410037051303622,0.2,14
2022-10-04,1023269.9563957928,4268.252381870404,2.235381184079177,16.794087447679814,0.2,14
2022-10-05,1023269.9563957928,4306.084000482546,2.2559086945131273,19.41121559421142,0.2,14
2022-10-06,1023269.9563957928,4481.077117368334,2.3456243372476187,14.786545559039602,0.2,14
2022-10-07,1023269.9563957928,4581.524109178904,2.4016128659335654,12.571449820399257,0.2,14
2022-10-08,1023269.9563957928,4604.033984650945,2.4131287265640795,18.989806132773644,0.2,14
2022-10-09,1023269.9563957928,4607.183984736608,2.41260110389943,28.977824276929848,0.2,14
2022-10-10,1023269.9563957928,4620.107238099075,2.4326311714193762,33.93748870757635,0.2,14
2022-10-11,1023269.9563957928,4695.566789031201,2.450694230684262,26.28542767648907,0.2,14
2022-10-12,1023269.9563957928,4718.3693047797315,2.4621969871467546,20.18986159552656,0.2,14
2022-10-13,1023269.9563957928,4803.193536055233,2.5047719422494934,24.766096864013313,0.2,14
2022-10-14,1023269.9563957928,4982.043055640518,2.5979814319284356,19.03970561239593,0.2,14
2022-10-15,1023269.9563957928,5031.374809620281,2.628203923792982,17.559985997844922,0.2,14
2022-10-16,1023269.9563957928,5132.747963942224,2.680034392585395,16.29259020226726,0.2,14
2022-10-17,1023269.9563957928,5414.443777396005,2.8277842555570367,25.766662792808283,0.2,14
2022-10-18,1023269.9563957928,5557.170740858273,2.915684465908431,26.80669158955825,0.2,14
2022-10-19,1023269.9563957928,5620.689549890594,2.9517313318775407,29.80276754850694,0.2,14
2022-10-20,1023269.9563957928,5689.564472116529,2.9871332329403444,31.75335389448866,0.2,14
2022-10-21,1023269.9563957928,5737.250014765672,3.0116081123393377,31.2451789502811,0.2,14
2022-10-22,1023269.9563957928,5754.198833208085,3.019305169115588,20.14394440011744,0.2,14
2022-10-23,1023269.9563957928,5787.822099652225,3.0305506691710336,16.752985210793998,0.2,14
2022-03-08,1000000.0,45.67185007400959,0.040833366122122836,88.95339060805205,0.2,21
2022-03-09,1000000.0,72.79457700201442,0.06507642275223965,77.91346922557867,0.2,21
2022-03-10,1000000.0,121.07003821851082,0.1070453627123988,66.57365729420846,0.2,21
2022-03-11,1000000.0,146.4965667078069,0.12955572819334227,63.226785958433545,0.2,21
2022-03-12,1000000.0,217.09614088318943,0.18960593846969118,47.28066702894808,0.2,21
2022-03-13,1000000.0,237.72923042024001,0.20785224776020828,73.2942654471239,0.2,21
2022-03-14,1000000.0,300.8543169969412,0.258307275907068,63.7506927865667,0.2,21
2022-03-15,1000000.0,363.98207271920023,0.3127905782044301,74.17783490604171,0.2,21
2022-03-16,1000000.0,420.44865885345683,0.36164960289831916,84.99535147444914,0.2,21
2022-03-17,1000000.0,491.2300940331394,0.4228358000605789,151.77635158913466,0.2,21
2022-03-18,1000000.0,629.2775730832853,0.542317937948015,149.34423430049952,0.2,21
2022-03-19,1000000.0,707.5833162621992,0.6120576745529976,69.56936320686907,0.2,21
2022-03-20,1000000.0,755.166391204841,0.6541670566495155,58.63858474495157,0.2,21
2022-03-21,1000000.0,778.1060140730635,0.6742779442633638,75.57186256526907,0.2,21
2022-03-22,1000000.0,865.9294082830689,0.7392026881017834,97.66725878556436,0.2,21
2022-03-23,1000000.0,914.4234423594713,0.7820030063529392,86.2891938216,0.2,21
2022-03-24,1000000.0,1044.3741145229492,0.8935572178460616,116.1836065123776,0.2,21
2022-03-25,1000000.0,1138.8523515879983,0.9776022974361576,106.33920103623858,0.2,21
2022-03-26,1000000.0,1191.803424968979,1.0251099614728212,76.3698707350775,0.2,21
2022-03-27,1000000.0,1259.1257720435415,1.0837468228308635,127.84923916764794,0.2,21
2022-03-28,1000000.0,1305.5912032065962,1.1250198155713889,192.36579372339506,0.2,21
2022-03-29,1000000.0,1371.5357548284621,1.1822648127489181,120.06075977570441,0.2,21
2022-03-30,1000000.0,1409.0391697065431,1.2159442233238236,133.46692152670335,0.2,21
2022-03-31,1000000.0,1512.251106056916,1.3027731956036084,126.98980501278051,0.2,21
2022-04-01,1000000.0,1583.5484505532015,1.3672561014231561,165.86500548653098,0.2,21
2022-04-02,1000000.0,1596.5395626239997,1.3801766370674515,150.44235196996289,0.2,21
2022-04-03,1000000.0,1644.7831563293457,1.3912893060367335,135.75461174236486,0.2,21
2022-04-04,1000000.0,1671.0817554136972,1.4144675367905828,169.2966666245792,0.2,21
2022-04-05,1000000.0,1687.0001548985915,1.4129970111674768,230.89697885853047,0.2,21
2022-04-06,1000000.0,1716.1101924850984,1.4077689783518834,139.26283042666194,0.2,21
2022-04-07,1000000.0,1725.191910225637,1.405706193530113,170.22094312290048,0.2,21
2022-04-08,1000000.0,1755.1139981602337,1.3989454684381728,133.1326977221699,0.2,21
2022-04-09,1000000.0,1766.4627717145036,1.4005204038802521,87.38087117787852,0.2,21
2022-04-10,1000000.0,1799.9005360026108,1.3940929130046293,107.1976539168397,0.2,21
2022-04-11,1000000.0,1887.5960597301514,1.459252997168717,103.56549617245726,0.2,21
2022-04-12,1000000.0,2147.1257693786583,1.6638897255563843,106.8694436154547,0.2,21
2022-04-13,1000000.0,2225.6324569008048,1.7374494186021168,111.16159533755646,0.2,21
2022-04-14,1000000.0,2268.387222573157,1.7743615823056547,112.89454162244532,0.2,21
2022-04-15,1000000.0,2295.1278933213184,1.796567384202589,91.82816746313212,0.2,21
2022-04-16,1000000.0,2304.1487008750155,1.7902257024794908,82.65283346480342,0.2,21
2022-04-17,1000000.0,2319.917915369334,1.760702036582027,68.8675971836302,0.2,21
2022-04-18,1000000.0,2486.8095707457783,1.8438964710135803,86.15579643167314,0.2,21
2022-04-19,1000000.0,2586.831355303953,1.9273543242976499,96.45630282221558,0.2,21
2022-04-20,1000000.0,2652.659508784246,1.9825619827500227,154.82959240000744,0.2,21
2022-04-21,1000000.0,2674.188502192341,2.002817193085778,135.9272153987117,0.2,21
2022-04-22,1000000.0,2720.846508424279,2.0078105929089545,126.76999967708319,0.2,21
2022-04-23,1000000.0,2736.0178960960825,2.02189416501617,73.76811142800936,0.2,21
2022-04-24,1000000.0,2760.8883837294607,1.9825777196410714,73.5164147814306,0.2,21
2022-04-25,1000000.0,2992.940082169046,2.1366000335869475,121.64743410815467,0.2,21
2022-04-26,1000000.0,3070.986569675339,2.2049619491331374,99.69006744203185,0.2,21
2022-04-27,1000000.0,3162.416231633219,2.276648650942661,116.60938478713575,0.2,21
2022-04-28,1000000.0,3190.7377579659637,2.303876384291114,117.47082682313251,0.2,21
2022-04-29,1000000.0,3239.975992265776,2.336698365163601,107.84909428468285,0.2,21
2022-04-30,1000000.0,3263.183522808329,2.35688389983319,100.29155136055077,0.2,21
2022-05-01,1000000.0,3368.4594961522243,2.4148835713440984,938.4017014062244,0.2,21
2022-05-02,1000000.0,3430.333863060974,2.466289973713657,144.0569939233672,0.2,21
2022-05-03,1000000.0,3497.3905918563833,2.518465163875907,124.8253250317773,0.2,21
2022-05-04,1000000.0,3577.9891294051076,2.580924555424159,109.27035617597174,0.2,21
2022-05-05,1000000.0,3630.1871549075563,2.6240491356015325,132.1351418692625,0.2,21
2022-05-06,1000000.0,3727.1433953262667,2.6975346180827873,104.00224593871188,0.2,21
2022-05-07,1000000.0,3752.285886912277,2.722593203002057,64.92416876818058,0.2,21
2022-05-08,1000000.0,3790.730273924024,2.7379305893002046,51.99353618040095,0.2,21
2022-05-09,1000000.0,4140.395149479015,2.9924784323272853,103.97458898552354,0.2,21
2022-05-10,1000000.0,4347.014321354057,3.1707748130445537,100.89489280027894,0.2,21
2022-05-11,1000000.0,6099.73582988954,4.473689277791363,215.01576326008876,0.2,21
2022-05-12,1000000.0,10420.818000001502,7.72175097402114,293.2341676820873,0.2,21
2022-05-13,1000000.0,12538.956338139444,10.030549255987076,113.68175633713697,0.2,21
2022-05-14,1000000.0,12617.592870573673,13.600223631839782,58.835798850945096,0.2,21
2022-05-15,1000000.0,12678.025141391594,13.638472764951782,41.97431637925686,0.2,21
2022-05-16,1000000.0,12698.435271593584,13.628957402758969,40.80355425607304,0.2,21
2022-05-17,1000000.0,12719.488369534796,13.618580160504559,55.364809192531766,0.2,21
2022-05-18,1000000.0,12916.440954709951,13.796678199444093,41.221302519868125,0.2,21
2022-05-19,1000000.0,13236.375667975477,14.14382092144848,43.06193004810378,0.2,21
2022-05-20,1000000.0,13311.977429756227,14.296388998273802,44.95603092429128,0.2,21
2022-05-21,1000000.0,13330.983798522471,14.28853941850145,36.27405698318047,0.2,21
2022-05-22,1000000.0,13351.52580331304,14.277183508170497,36.69958342018383,0.2,21
2022-05-23,1000000.0,13499.380096140914,14.401037413427314,40.8063294887612,0.2,21
2022-05-24,1000000.0,13532.314006953695,14.424520417930747,45.663684322056135,0.2,21
2022-05-25,1000000.0,13541.738899534632,14.40148921019984,52.367422967827224,0.2,21
2022-05-26,1000000.0,13782.548484984769,14.624722385857739,64.45524394219333,0.2,21
2022-05-27,1000000.0,13854.260647012192,14.727150320174223,55.07193208048047,0.2,21
2022-05-28,1000000.0,13890.793206703655,14.737717419864703,29.61326697063819,0.2,21
2022-05-29,1000000.0,13916.78778743019,14.731438574491508,30.673658951224997,0.2,21
2022-05-30,1000000.0,14051.539274077768,14.842003205012567,53.1139905645765,0.2,21
2022-05-31,1000000.0,14124.009481642734,14.902527987967183,76.87291288202715,0.2,21
2022-06-01,1000000.0,14464.715317098644,15.232570240014192,76.42509133158413,0.2,21
2022-06-02,1000000.0,14511.655870490436,11.666860172043144,83.07490950826536,0.2,21
2022-06-03,1000000.0,14559.107193343865,11.687854564421215,80.23828905397569,0.2,21
2022-06-04,1000000.0,14589.024874669112,11.694948667233449,79.54601313944302,0.2,21
2022-06-05,1000000.0,14598.33838209624,11.68343872472198,75.06040106654885,0.2,21
2022-06-06,1000000.0,14615.799259652502,11.620374001594758,74.88093323039347,0.2,21
2022-06-07,1000000.0,14836.359648145592,11.774648740385514,78.6074559646491,0.2,21
2022-06-08,1000000.0,15056.946118649877,12.000287553750763,94.80406714683437,0.2,21
2022-06-09,1000000.0,15069.453130373915,12.060182352104473,95.28397832564514,0.2,21
2022-06-10,1000000.0,15291.502592468458,12.215973941982432,68.83533529234795,0.2,21
2022-06-11,1000000.0,15349.779573373557,12.313610760065462,44.39839407743037,0.2,21
2022-06-12,1000000.0,15425.51546315077,12.357617699757704,38.889356908647166,0.2,21
2022-06-13,1000000.0,15768.750102071277,12.619225178879493,81.1824743077219,0.2,21
2022-06-14,1000000.0,16525.97376051945,13.384066988247001,56.508575588124664,0.2,21
2022-06-15,1000000.0,17008.920165290318,14.613115695119385,62.5703232282329,0.2,21
2022-06-16,1000000.0,17235.33447792996,15.12094121103767,33.7931124472312,0.2,21
2022-06-17,1000000.0,17276.057202267064,15.204253921933315,34.69470062775187,0.2,21
2022-06-18,1000000.0,17361.90017169707,15.254991966880164,38.90851703316365,0.2,21
2022-06-19,1000000.0,17436.250798362937,15.304204398941211,25.796356143861303,0.2,21
2022-06-20,1000000.0,17462.90032114878,15.30883961373594,24.779403920016648,0.2,21
2022-06-21,1000000.0,17581.900500625186,15.387018931108019,34.25354842359758,0.2,21
2022-06-22,1000000.0,17856.150038688225,15.621087135724188,29.172887840226608,0.2,21
2022-06-23,1000000.0,18007.432265750333,15.836959763979856,44.30435237770052,0.2,21
2022-06-24,1000000.0,18081.092568903714,15.908333773700422,40.84278766880147,0.2,21
2022-06-25,1000000.0,18097.65056105917,15.903636534281365,33.971964191524044,0.2,21
2022-06-26,1000000.0,18119.563231049146,15.895743412988793,33.974530938000726,0.2,21
2022-06-27,1000000.0,18140.50191686883,15.887478642011203,45.16028134743702,0.2,21
2022-06-28,1000000.0,18197.279583077772,15.91060400380064,40.35987461475858,0.2,21
2022-06-29,1000000.0,18246.977833399134,15.931963337114444,48.74285912934784,0.2,21
2022-06-30,1000000.0,18362.294544193006,16.009419571614842,42.364653458559694,0.2,21
2022-07-01,1000000.0,18434.860307439216,16.06580193153058,26.373535456080376,0.2,21
2022-07-02,1000000.0,18472.424137094262,16.0797313207516,14.465389390307037,0.2,21
2022-07-03,1018457.9587477039,10.184128241492868,0.008851458150914523,15.924467183734954,0.2,21
2022-07-04,1018457.9587477039,25.047473906568392,0.021715245306947028,21.6451021506398,0.2,21
2022-07-05,1018457.9587477039,142.33356759434915,0.1231945119043013,26.26221075959775,0.2,21
2022-07-06,1018457.9587477039,260.5083568319851,0.22538409592139308,28.263068163605123,0.2,21
2022-07-07,1018457.9587477039,473.0286360458648,0.40908732694882877,35.30961790653983,0.2,21
2022-07-08,1018457.9587477039,703.9324796920405,0.6101886066409978,25.71933922167783,0.2,21
2022-07-09,1018457.9587477039,740.3676379034475,0.643685788989804,25.135947600527356,0.2,21
2022-07-10,1018457.9587477039,790.4185735346366,0.6861631047870225,17.20853294512878,0.2,21
2022-07-11,1018457.9587477039,826.3736571586467,0.7163740991861877,24.797602166953286,0.2,21
2022-07-12,1018457.9587477039,924.1935876474066,0.7999734664518852,20.166509423529682,0.2,21
2022-07-13,1018457.9587477039,1145.7100296693025,0.9909568049351767,26.810903753630498,0.2,21
2022-07-14,1018457.9587477039,1363.2829224208606,1.1821958700110662,30.680823759336004,0.2,21
2022-07-15,1018457.9587477039,1620.55027338004,1.4086780834807648,29.965669494079375,0.2,21
2022-07-16,1018457.9587477039,1674.643265834509,1.4614275233813674,24.720255294372535,0.2,21
2022-07-17,1018457.9587477039,1718.961288397037,1.4981091627166285,23.33848948488526,0.2,21
2022-07-18,1018457.9587477039,1871.6650882591193,1.6289032381367308,38.88575358856753,0.2,21
2022-07-19,1018457.9587477039,1978.580673228321,1.7226018161828485,38.419795299599166,0.2,21
2022-07-20,1018457.9587477039,2095.73208045821,1.8235005114091587,36.349807430153604,0.2,21
2022-07-21,1018457.9587477039,2288.86828953054,1.9907363098216855,26.989167486717452,0.2,21
2022-07-22,1018457.9587477039,2379.947684741154,2.0730803061114815,20.527152147136942,0.2,21
2022-07-23,1018457.9587477039,2457.1929523976883,2.1385476074753678,17.12068800461122,0.2,21
2022-07-24,1018457.9587477039,2526.5113426158673,2.1966024538467037,15.31012365876175,0.2,21
2022-07-25,1018457.9587477039,2634.4822142774337,2.2879015838822325,23.958047890201698,0.2,21
2022-07-26,1018457.9587477039,2747.109117919621,2.3843791916367176,28.04265284966611,0.2,21
2022-07-27,1018457.9587477039,3116.8523214196935,2.7040261858957413,26.993568284222583,0.2,21
2022-07-28,1018457.9587477039,3240.6804636829484,2.8376704196851015,32.60019698622674,0.2,21
2022-07-29,1018457.9587477039,3403.9971327660664,2.979832405373278,23.398631737976043,0.2,21
2022-07-30,1018457.9587477039,3455.6856550823923,3.026900183980788,14.5843429914518,0.2,21
2022-07-31,1018457.9587477039,3502.806059214485,3.0642639352378125,13.559631022751548,0.2,21
2022-08-01,1018457.9587477039,3570.6455604994135,3.1195375788646142,26.910397679350528,0.2,21
2022-08-02,1018457.9587477039,3688.310731082618,3.2187689634000027,19.918627939439574,0.2,21
2022-08-03,1018457.9587477039,3765.530469063476,3.2849116085812176,17.812558464990463,0.2,21
2022-08-04,1018457.9587477039,3826.2871655321746,3.334613450682387,19.250142008948227,0.2,21
2022-08-05,1018457.9587477039,3907.940132537353,3.401819638531422,20.832136783663366,0.2,21
2022-08-06,1018457.9587477039,3951.499056546542,3.4365677635134784,13.951059585182719,0.2,21
2022-08-07,1018457.9587477039,3965.800514842579,3.4445539001623415,14.827987392058827,0.2,21
2022-08-08,1018457.9587477039,4039.8352980165478,3.503861843772455,25.984379915576774,0.2,21
2022-08-09,1018457.9587477039,4095.911940606967,3.5489636846882777,26.741181080126996,0.2,21
2022-08-10,1018457.9587477039,4217.974912480091,3.650442948931233,42.54548560734973,0.2,21
2022-08-11,1018457.9587477039,4256.499375414533,3.682835859544785,35.48551061131959,0.2,21
2022-08-12,1018457.9587477039,4311.863731207519,3.7259190849039943,28.43673809654353,0.2,21
2022-08-13,1018457.9587477039,4376.940854363867,3.777764728642173,18.658077652745998,0.2,21
2022-08-14,1018457.9587477039,4417.098533856704,3.8083747695939807,19.430985615034086,0.2,21
2022-08-15,1018457.9587477039,4497.287521713035,3.8726175947319508,33.88592778755554,0.2,21
2022-08-16,1018457.9587477039,4539.264797644632,3.9053228141946597,20.3859370602857,0.2,21
2022-08-17,1018457.9587477039,4597.438544227435,3.9504752403028633,20.33911711775405,0.2,21
2022-08-18,1018457.9587477039,4646.46451232306,3.988193095984854,20.07423973094449,0.2,21
2022-08-19,1018457.9587477039,4757.547843190751,4.0787410565198385,24.070811743839226,0.2,21
2022-08-20,1018457.9587477039,4848.745455883863,4.155236447032499,15.789645793509786,0.2,21
2022-08-21,1018457.9587477039,4898.519652288313,4.194917082440449,12.209380820521627,0.2,21
2022-08-22,1018457.9587477039,4934.310967843852,4.220700609900278,20.5465314336213,0.2,21
2022-08-23,1018457.9587477039,5042.072417289839,4.307529393928699,19.249120752262087,0.2,21
2022-08-24,1018457.9587477039,5085.197689119261,4.342448655230394,18.20850766617344,0.2,21
2022-08-25,1018457.9587477039,5125.5438592641885,4.371726127095915,24.805111726846857,0.2,21
2022-08-26,1018457.9587477039,5209.482527009154,4.438011503743189,19.11487084769196,0.2,21
2022-08-27,1018457.9587477039,5277.614836659551,4.4925807241697555,12.246990714992627,0.2,21
2022-08-28,1018457.9587477039,5339.742448271942,4.541148431243025,11.315434460778336,0.2,21
2022-08-29,1018457.9587477039,5443.839603024011,4.625027717169165,21.153238022160718,0.2,21
2022-08-30,1018457.9587477039,5513.375792007272,4.681895883553059,25.30803780987089,0.2,21
2022-08-31,1018457.9587477039,5625.967816517485,4.773116410846673,28.433639735373315,0.2,21
2022-09-01,1018457.9587477039,5704.5731323994205,4.838229686303833,26.218089390190322,0.2,21
2022-09-02,1018457.9587477039,5933.754685465227,5.028541442545346,18.8596738444471,0.2,21
2022-09-03,1018457.9587477039,5961.7799281443295,5.06542653039021,11.078445157570771,0.2,21
2022-09-04,1018457.9587477039,5986.740184417733,5.080465859154205,12.64060255556974,0.2,21
2022-09-05,1018457.9587477039,6168.339786408202,5.228188509767402,16.55645526191566,0.2,21
2022-09-06,1018457.9587477039,6408.091219133781,5.437725044093553,21.029168129775584,0.2,21
2022-09-07,1018457.9587477039,6681.884653039032,5.686568147904219,27.579250604772998,0.2,21
2022-09-08,1018457.9587477039,6761.269912351937,5.77778378453151,30.928242974108404,0.2,21
2022-09-09,1018457.9587477039,6839.918782298325,5.840401889961113,30.63066958294999,0.2,21
2022-09-10,1018457.9587477039,6891.604846544028,5.422830253748445,18.81015160616323,0.2,21
2022-09-11,1018457.9587477039,6964.553704951708,5.475325840100062,16.41946437871343,0.2,21
2022-09-12,1018457.9587477039,7082.215339966212,5.564180943012828,25.694073393543185,0.2,21
2022-09-13,1018457.9587477039,7290.6719170435545,5.728381479118384,26.01505029247488,0.2,21
2022-09-14,1018457.9587477039,7337.12531075547,5.779317191987111,19.59376177955442,0.2,21
2022-09-15,1018457.9587477039,7448.691257095455,5.86180807333526,23.816924452762176,0.2,21
2022-09-16,1018457.9587477039,7550.265523599913,5.941519748066129,13.97496881085851,0.2,21
2022-09-17,1018457.9587477039,7575.634528199741,5.960235678188371,9.120956815387494,0.2,21
2022-09-18,1018457.9587477039,7617.033054349192,5.986587225652943,11.006790736092107,0.2,21
2022-09-19,1018457.9587477039,7721.145075359558,6.06277533137656,13.877226667355437,0.2,21
2022-09-20,1018457.9587477039,7780.217844125521,6.108269476560918,14.399738101134059,0.2,21
