date,tvlUSD,volumeUSD,feesUSD,pool_id,pool_name
2021-11-30,1396055.2476260215,1600821.791725,800.4108958625,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-01,1370017.5444226048,1568745.54372,784.37277186,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-02,170373.625514,784629.252999,392.3146264995,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-03,1370625.6003594797,380348.941857,190.1744709285,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-04,1371379.5564438424,1335872.298504,667.936149252,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-05,1371514.0649053354,538373.180186,269.186590093,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-06,65076086.09757354,1058656.68402,529.32834201,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-07,65076758.606183566,2897303.281418,1448.651640709,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-08,65077241.38257644,1343843.062597,671.9215312985,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-12-09,65077725.90681716,1421959.376546,710.979688273,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
